2024-09-27 10:09:49.981478,2024-09-27 10:09:49.981491,176,193302401600001,Preparing,2024-09-27 10:08:55.000000
2024-09-27 10:10:57.061385,2024-09-27 10:10:57.061398,177,193302401600001,Charging,2024-09-27 10:09:45.000000
2024-09-27 10:11:03.448341,2024-09-27 10:11:03.448354,178,193302401600001,SuspendedEVSE,2024-09-27 07:11:00.612794
2024-09-27 10:11:06.494431,2024-09-27 10:11:06.494444,179,193302401600001,Finishing,2024-09-27 10:10:58.000000
2024-09-27 10:11:32.709375,2024-09-27 10:11:32.709389,180,093302401600001,Available,2024-09-27 10:08:52.000000
2024-09-27 10:11:33.142213,2024-09-27 10:11:33.142227,181,193302401600001,Available,2024-09-27 10:11:01.000000
2024-09-27 10:11:46.728120,2024-09-27 10:11:46.728132,182,193302401600001,Available,2024-09-27 10:11:27.000000
2024-09-27 10:12:26.809713,2024-09-27 10:12:26.809726,183,193302401600001,Preparing,2024-09-27 10:11:43.000000
2024-09-27 11:23:44.206224,2024-09-27 11:23:44.206238,184,193302401600001,Charging,2024-09-27 10:12:23.000000
2024-09-27 11:38:42.436567,2024-09-27 11:38:42.436580,185,193302401600001,SuspendedEVSE,2024-09-27 08:38:39.755872
2024-09-27 11:38:42.816301,2024-09-27 11:38:42.816314,186,193302401600001,Finishing,2024-09-27 11:38:40.000000
2024-09-27 15:57:32.942101,2024-09-27 15:57:32.942114,187,093302401600001,Available,2024-09-27 10:11:27.000000
2024-09-27 15:57:35.631958,2024-09-27 15:57:35.631972,188,193302401600001,Available,2024-09-27 11:38:40.000000
2024-09-27 15:59:06.926411,2024-09-27 15:59:06.926424,189,193302401600001,Available,2024-09-27 15:57:32.000000
2024-09-27 15:59:50.068229,2024-09-27 15:59:50.068242,190,193302401600001,Preparing,2024-09-27 15:59:03.000000
2024-09-27 16:03:27.835044,2024-09-27 16:03:27.835067,191,093302401600001,Available,2024-09-27 15:57:26.000000
2024-09-27 16:03:30.605011,2024-09-27 16:03:30.605025,192,193302401600001,Charging,2024-09-27 15:59:46.000000
2024-09-27 16:03:58.439599,2024-09-27 16:03:58.439617,193,193302401600001,Available,2024-09-27 13:03:33.658829
2024-09-27 16:04:39.445203,2024-09-27 16:04:39.445216,194,193302401600001,Preparing,2024-09-27 16:03:53.000000
2024-09-27 17:35:01.700371,2024-09-27 17:35:01.700384,195,193302401600001,Charging,2024-09-27 16:04:34.000000
2024-09-27 18:47:48.719614,2024-09-27 18:47:48.719627,196,093302401600001,Available,2024-09-27 16:03:23.000000
2024-09-30 09:16:29.641257,2024-09-30 09:16:29.641270,197,093302401600001,Available,2024-09-27 18:47:45.000000
2024-09-30 09:16:32.231042,2024-09-30 09:16:32.231055,198,193302401600001,SuspendedEVSE,2024-09-27 17:34:57.000000
2024-09-30 09:49:18.135767,2024-09-30 09:49:18.135780,199,193302401600001,Available,2024-09-30 06:16:35.606438
2024-09-30 09:50:18.149918,2024-09-30 09:50:18.149931,200,193302401600001,Preparing,2024-09-30 09:49:12.000000
2024-09-30 10:15:26.267768,2024-09-30 10:15:26.267780,201,193302401600001,Available,2024-09-30 09:50:12.000000
2024-09-30 10:16:14.035510,2024-09-30 10:16:14.035524,202,193302401600001,Preparing,2024-09-30 10:15:20.000000
2024-09-30 11:07:27.766526,2024-09-30 11:07:27.766540,203,193302401600001,Charging,2024-09-30 10:16:09.000000
